304.000,405.051,980.296,15.200,1.184,949.090,40.034,436966.745,0.000,0.000,0.000,0.000,0.005,0.000,93.757,0.000,0.021,1.418,17.327,0.000,31.210,93.738,119.640,0.020,4.025,17.503,0.350,31.325,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,53.000
304.000,405.051,980.296,15.200,1.184,949.090,40.034,436966.745,0.000,0.000,0.000,0.000,0.005,0.000,93.768,0.000,0.015,3.599,17.322,0.000,31.238,93.756,119.384,0.017,7.183,17.507,0.098,31.329,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.046,980.298,15.200,1.184,949.078,40.034,436964.473,0.000,0.000,0.000,0.000,0.005,0.000,93.707,0.000,0.016,6.157,17.330,0.000,31.168,93.717,119.214,0.009,4.859,17.505,0.105,31.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.046,980.298,15.200,1.184,949.078,40.034,436964.473,0.000,0.000,0.000,0.000,0.005,0.000,93.711,0.000,0.015,5.814,17.349,0.000,31.227,93.716,119.671,0.012,1.892,17.501,0.187,31.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.059,980.297,15.200,1.184,949.109,40.035,436971.315,0.000,0.000,0.000,0.000,0.005,0.000,93.714,0.000,0.024,1.821,17.348,0.000,31.245,93.737,120.060,0.024,2.154,17.501,0.298,31.346,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.059,980.297,15.200,1.184,949.109,40.035,436971.315,0.000,0.000,0.000,0.000,0.005,0.000,93.748,0.000,0.026,3.496,17.342,0.000,31.234,93.753,120.819,0.034,1.903,17.497,0.092,31.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.059,980.297,15.200,1.184,949.109,40.035,436971.315,0.000,0.000,0.000,0.000,0.005,0.000,93.719,0.000,0.031,1.838,17.342,0.000,31.227,93.716,120.979,0.009,3.496,17.498,0.207,31.360,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.079,980.297,15.200,1.184,949.156,40.036,436982.183,0.000,0.000,0.000,0.000,0.005,0.000,93.764,0.000,0.029,1.931,17.340,0.000,31.217,93.724,119.711,0.018,5.181,17.504,0.380,31.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.079,980.297,15.200,1.184,949.156,40.036,436982.183,0.000,0.000,0.000,0.000,0.005,0.000,93.754,0.000,0.026,3.490,17.340,0.000,31.227,93.773,119.718,0.019,6.675,17.504,0.185,31.318,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.067,980.293,15.200,1.184,949.127,40.035,436974.771,0.000,0.000,0.000,0.000,0.005,0.000,93.746,0.000,0.032,7.973,17.344,0.000,31.231,93.790,120.885,0.049,4.128,17.500,0.680,31.255,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.067,980.293,15.200,1.184,949.127,40.035,436974.771,0.000,0.000,0.000,0.000,0.005,0.000,93.735,0.000,0.031,3.899,17.344,0.000,31.192,93.716,121.645,0.032,1.778,17.500,0.181,31.339,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,54.000
304.000,405.067,980.287,15.200,1.184,949.127,40.035,436973.433,0.000,0.000,0.000,0.000,0.005,0.000,93.739,0.000,0.030,1.216,17.338,0.000,31.196,93.717,120.667,0.043,2.209,17.502,0.141,31.322,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.067,980.287,15.200,1.184,949.127,40.035,436973.433,0.000,0.000,0.000,0.000,0.005,0.000,93.721,0.000,0.020,2.645,17.337,0.000,31.245,93.714,120.528,0.025,2.503,17.502,0.111,31.343,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.062,980.286,15.200,1.184,949.116,40.035,436970.493,0.000,0.000,0.000,0.000,0.005,0.000,93.743,0.000,0.033,3.403,17.339,0.000,31.199,93.737,119.790,0.013,1.805,17.515,0.312,31.364,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.062,980.286,15.200,1.184,949.116,40.035,436970.493,0.000,0.000,0.000,0.000,0.005,0.000,93.756,0.000,0.044,3.174,17.339,0.000,31.238,93.785,120.988,0.056,1.042,17.518,0.629,31.262,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.075,980.285,15.200,1.184,949.146,40.036,436977.335,0.000,0.000,0.000,0.000,0.005,0.000,93.726,0.000,0.045,2.132,17.346,0.000,31.196,93.775,122.232,0.035,2.585,17.502,0.616,31.350,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.075,980.285,15.200,1.184,949.146,40.036,436977.335,0.000,0.000,0.000,0.000,0.005,0.000,93.729,0.000,0.032,2.143,17.349,0.000,31.175,93.777,123.934,0.033,5.454,17.495,0.488,31.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.075,980.285,15.200,1.184,949.146,40.036,436977.335,0.000,0.000,0.000,0.000,0.005,0.000,93.764,0.000,0.019,7.581,17.340,0.000,31.171,93.784,124.857,0.027,4.766,17.496,0.309,31.301,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.100,980.286,15.200,1.184,949.205,40.037,436991.142,0.000,0.000,0.000,0.000,0.005,0.000,93.741,0.000,0.029,3.256,17.334,0.000,31.199,93.735,125.612,0.063,3.054,17.497,0.382,31.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.100,980.286,15.200,1.184,949.205,40.037,436991.142,0.000,0.000,0.000,0.000,0.005,0.000,93.749,0.000,0.023,1.292,17.337,0.000,31.206,93.746,125.628,0.029,2.094,17.496,0.313,31.357,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
304.000,405.094,980.285,15.220,1.184,949.191,40.038,436948.961,0.000,0.000,0.000,0.000,0.005,0.000,93.733,0.000,0.027,2.983,17.341,0.000,31.231,93.723,125.115,0.027,3.136,17.496,0.119,31.336,0.000,0.000,0.000,0.000,0.000,0.000,0.000,22.000,2.000,2024.000,13.000,56.000,55.000
